image_path,image_name,label,label_id,dataset,subset,phash,group_id,width,height,aspect,gray_like,blur
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\325-5.jpg,325-5.jpg,Naskh,3,HICMA,Set3,96dda13ed0963a45,g02196,1540,223,6.905830,False,75.823486
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set1\images\32-16-Black_segment_no_0.jpg,32-16-Black_segment_no_0.jpg,Naskh,3,HICMA,Set1,96e16f1e6194390f,g02197,3000,794,3.778338,True,1396.058472
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\AC_data\Naskh\0356.jpg,0356.jpg,Naskh,3,AC_data,Naskh,96f4c80a7789ca67,g02198,170,91,1.868132,False,5179.188965
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\396-2.jpg,396-2.jpg,Naskh,3,HICMA,Set3,971b4fcaea3b804a,g02199,1586,409,3.877751,False,94.617172
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\149-2.jpg,149-2.jpg,Naskh,3,HICMA,Set3,97369cd0436c2e9b,g02200,1859,274,6.784672,False,66.865311
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\315-2.jpg,315-2.jpg,Naskh,3,HICMA,Set3,9736c9f0764581e6,g02201,1794,264,6.795455,False,220.788422
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\257-1.jpg,257-1.jpg,Naskh,3,HICMA,Set3,973b80373f929319,g02202,1559,222,7.022523,False,66.144615
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\366-3.jpg,366-3.jpg,Naskh,3,HICMA,Set3,973f85c825b0d8e5,g02203,1589,235,6.761702,False,103.914413
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\131-1.jpg,131-1.jpg,Naskh,3,HICMA,Set3,9746f98d1e3e21a1,g02204,1902,272,6.992647,False,32.502960
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\257-2.jpg,257-2.jpg,Naskh,3,HICMA,Set3,9759c5bc7743848c,g02205,1559,231,6.748918,False,85.342651
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\489-2.jpg,489-2.jpg,Naskh,3,HICMA,Set3,9761c19a37a5c29e,g02206,1565,237,6.603376,False,69.570869
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\153-3.jpg,153-3.jpg,Naskh,3,HICMA,Set3,97639591d9637146,g02207,1917,274,6.996350,False,44.782703
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\458-2.jpg,458-2.jpg,Naskh,3,HICMA,Set3,9763d8ad0a47d235,g02208,2053,290,7.079310,False,180.775635
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\512-2.jpg,512-2.jpg,Naskh,3,HICMA,Set3,9765d45a23b6984b,g02209,1580,241,6.556017,False,215.785721
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\145-1.jpg,145-1.jpg,Naskh,3,HICMA,Set3,9766d98f207072e6,g02210,1869,266,7.026316,False,133.162781
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\240-4.jpg,240-4.jpg,Naskh,3,HICMA,Set3,976999946b64dc91,g02211,1716,242,7.090909,False,198.993454
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\175-3.jpg,175-3.jpg,Naskh,3,HICMA,Set3,9769c48c636fcc85,g02212,1742,252,6.912698,False,202.843292
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\173-3.jpg,173-3.jpg,Naskh,3,HICMA,Set3,976fd0906e6be092,g02213,1742,252,6.912698,False,88.692406
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\87-4.jpg,87-4.jpg,Naskh,3,HICMA,Set3,9770c09b7b66c493,g02214,1674,240,6.975000,False,123.331383
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\481-3.jpg,481-3.jpg,Naskh,3,HICMA,Set3,977281d22b2ff4b0,g02215,1578,237,6.658228,False,249.765732
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\478-2.jpg,478-2.jpg,Naskh,3,HICMA,Set3,977292b12f5ad2c1,g02216,1578,234,6.743590,False,232.149796
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\160-1.jpg,160-1.jpg,Naskh,3,HICMA,Set3,9772c18d7842879f,g02217,1799,259,6.945946,False,70.350876
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\196-3.jpg,196-3.jpg,Naskh,3,HICMA,Set3,977bc085177e6aa0,g02218,1726,254,6.795276,False,130.782700
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\82-5.jpg,82-5.jpg,Naskh,3,HICMA,Set3,97878ad46b3ad04e,g02219,1670,245,6.816327,False,63.510956
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\327-4.jpg,327-4.jpg,Naskh,3,HICMA,Set3,979fc865358a4563,g02220,1560,230,6.782609,False,138.813736
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\464-3.jpg,464-3.jpg,Naskh,3,HICMA,Set3,97a49c6b06d078e7,g02221,1701,162,10.500000,False,268.295258
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\278-5.jpg,278-5.jpg,Naskh,3,HICMA,Set3,97c280bc63c49f3b,g02222,1792,253,7.083004,False,39.309418
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\364-4.jpg,364-4.jpg,Naskh,3,HICMA,Set3,97c4857b8c3d5386,g02223,1576,226,6.973451,False,263.994202
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\86-2.jpg,86-2.jpg,Naskh,3,HICMA,Set3,97c5853bc2953d62,g02224,1674,251,6.669323,False,59.389820
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\37-3.jpg,37-3.jpg,Naskh,3,HICMA,Set3,97cce10f3ec08576,g02225,1328,205,6.478049,False,540.301453
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\502-1.jpg,502-1.jpg,Naskh,3,HICMA,Set3,97ec8437f88db940,g02226,1594,226,7.053097,False,231.377228
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\85-1.jpg,85-1.jpg,Naskh,3,HICMA,Set3,982b85375bd18c3e,g02227,1722,238,7.235294,False,115.831688
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\215-2.jpg,215-2.jpg,Naskh,3,HICMA,Set3,982dd1dc36f1a487,g02228,1722,262,6.572519,False,75.398331
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\339-1.jpg,339-1.jpg,Naskh,3,HICMA,Set3,9833c7c96f3478c1,g02229,1596,226,7.061947,False,214.857635
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\503-2.jpg,503-2.jpg,Naskh,3,HICMA,Set3,983ae56372d5e462,g02230,1615,237,6.814346,False,126.615692
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\334-2.jpg,334-2.jpg,Naskh,3,HICMA,Set3,983e86d73cbc9143,g02231,1881,296,6.354730,False,235.520386
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\505-1.jpg,505-1.jpg,Naskh,3,HICMA,Set3,984a853d5ad68d3e,g02232,1615,227,7.114537,False,206.086029
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\184-3.jpg,184-3.jpg,Naskh,3,HICMA,Set3,9850e5b178ceb791,g02233,1695,256,6.621094,False,216.547516
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\185-3.jpg,185-3.jpg,Naskh,3,HICMA,Set3,985bc5a158ce87ad,g02234,1695,256,6.621094,False,79.629509
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\501-1.jpg,501-1.jpg,Naskh,3,HICMA,Set3,9870902d7ed2bd3c,g02235,1736,247,7.028340,False,177.765594
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\183-3.jpg,183-3.jpg,Naskh,3,HICMA,Set3,9873931c6ae5bc29,g02236,1695,256,6.621094,False,221.386429
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\184-1.jpg,184-1.jpg,Naskh,3,HICMA,Set3,9878c58d7a6ac785,g02237,1695,246,6.890244,False,244.118454
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\337-3.jpg,337-3.jpg,Naskh,3,HICMA,Set3,9879c4853f70cccb,g02238,1596,237,6.734177,False,132.465210
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\199-2.jpg,199-2.jpg,Naskh,3,HICMA,Set3,9894c97a945a3e97,g02239,1692,253,6.687747,False,43.479996
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\183-2.jpg,183-2.jpg,Naskh,3,HICMA,Set3,98a5c51c7aa7d958,g02240,1695,256,6.621094,False,193.737091
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\209-4.jpg,209-4.jpg,Naskh,3,HICMA,Set3,98b0857fe9873658,g02241,1729,245,7.057143,False,341.452423
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\265-2.jpg,265-2.jpg,Naskh,3,HICMA,Set3,98b5a22ed42e6c6e,g02242,1722,260,6.623077,False,175.749435
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\49-3.jpg,49-3.jpg,Naskh,3,HICMA,Set3,98c286ad3f62d43d,g02243,1913,336,5.693452,False,115.863518
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\485-4.jpg,485-4.jpg,Naskh,3,HICMA,Set3,98c2f52dd0812f7b,g02244,1583,239,6.623431,False,124.073914
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\275-3.jpg,275-3.jpg,Naskh,3,HICMA,Set3,98d3c42e539c877a,g02245,1778,263,6.760456,False,118.108681
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\71-1.jpg,71-1.jpg,Naskh,3,HICMA,Set3,98dab4845f7ba8a4,g02246,1802,261,6.904215,False,241.053986
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\50-5.jpg,50-5.jpg,Naskh,3,HICMA,Set3,98e0ceaf69da823a,g02247,1913,270,7.085185,False,36.115013
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\285-1.jpg,285-1.jpg,Naskh,3,HICMA,Set3,98e1803f66cd993d,g02248,1756,250,7.024000,False,118.636040
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\242-4.jpg,242-4.jpg,Naskh,3,HICMA,Set3,98e18c3a63c99e3d,g02249,1716,253,6.782609,False,103.637192
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\517.JPG-3.jpg,517.JPG-3.jpg,Naskh,3,HICMA,Set3,98e88f1d628f9cd2,g02250,1548,240,6.450000,False,247.337296
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\183-4.jpg,183-4.jpg,Naskh,3,HICMA,Set3,98f1861e7aa5955a,g02251,1695,246,6.890244,False,240.859589
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\484-4.jpg,484-4.jpg,Naskh,3,HICMA,Set3,98f2857ec6992693,g02252,1583,229,6.912664,False,201.766800
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\279-4.jpg,279-4.jpg,Naskh,3,HICMA,Set3,98fb832e70c2af38,g02253,1559,231,6.748918,False,184.560379
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\145-5.jpg,145-5.jpg,Naskh,3,HICMA,Set3,98ffc5942ec28b32,g02254,1869,266,7.026316,False,44.039539
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\215-4.jpg,215-4.jpg,Naskh,3,HICMA,Set3,992a80a4163f3dfb,g02255,1722,262,6.572519,False,51.131752
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\61-4.jpg,61-4.jpg,Naskh,3,HICMA,Set3,992ca5c14b277e3a,g02256,1801,256,7.035156,False,195.327194
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\48-4.jpg,48-4.jpg,Naskh,3,HICMA,Set3,993484a56b6bdb94,g02257,1913,270,7.085185,False,134.702713
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\7-1.jpg,7-1.jpg,Naskh,3,HICMA,Set3,9947c6d035364f5a,g02258,1577,225,7.008889,False,250.285187
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\167-2.jpg,167-2.jpg,Naskh,3,HICMA,Set3,996a47c6909d2d3b,g02259,1812,268,6.761194,False,183.549866
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\484-2.jpg,484-2.jpg,Naskh,3,HICMA,Set3,996ec41976e09db8,g02260,1583,239,6.623431,False,220.820923
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\242-1.jpg,242-1.jpg,Naskh,3,HICMA,Set3,997be5801e7d5a90,g02261,1716,242,7.090909,False,165.935638
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\302-1.jpg,302-1.jpg,Naskh,3,HICMA,Set3,997f9094374b43e4,g02262,1775,248,7.157258,False,197.894196
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\DuwaBench\images\6_308.jpg,6_308.jpg,Naskh,3,DuwaBench,DuwaBench,999a666cd9993266,g02263,1400,616,2.272727,False,327.475403
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\331-5.jpg,331-5.jpg,Naskh,3,HICMA,Set3,99b4845f2798cc1f,g02264,1588,230,6.904348,False,104.226852
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\368-1.jpg,368-1.jpg,Naskh,3,HICMA,Set3,99c0877ae4877a65,g02265,1591,194,8.201031,False,302.080475
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\337-2.jpg,337-2.jpg,Naskh,3,HICMA,Set3,99cec0076ef19536,g02266,1596,236,6.762712,False,101.138390
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\13-4.jpg,13-4.jpg,Naskh,3,HICMA,Set3,99d4913d4ef191b4,g02267,1580,241,6.556017,False,193.691833
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\518.JPG-4.jpg,518.JPG-4.jpg,Naskh,3,HICMA,Set3,99e181b97e6ab40e,g02268,1547,246,6.288618,False,134.644180
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\65-5.jpg,65-5.jpg,Naskh,3,HICMA,Set3,99f1963a49d734c1,g02269,1806,259,6.972973,False,99.037239
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\202-5.jpg,202-5.jpg,Naskh,3,HICMA,Set3,99f1c4c83585cd76,g02270,1692,243,6.962963,False,182.998611
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\334-3.jpg,334-3.jpg,Naskh,3,HICMA,Set3,9a26855932a6dc7e,g02271,1881,297,6.333333,False,241.792786
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\84-1.jpg,84-1.jpg,Naskh,3,HICMA,Set3,9a34c05f3cd0c63f,g02272,1722,238,7.235294,False,89.141907
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\184-2.jpg,184-2.jpg,Naskh,3,HICMA,Set3,9a5ad4c57824c7c7,g02273,1695,256,6.621094,False,233.240631
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\284-2.jpg,284-2.jpg,Naskh,3,HICMA,Set3,9a6e80b95f4ee087,g02274,1756,260,6.753846,False,203.598083
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\474-1.jpg,474-1.jpg,Naskh,3,HICMA,Set3,9a6fd5901b2360f6,g02275,1585,154,10.292208,False,272.896729
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\99-4.jpg,99-4.jpg,Naskh,3,HICMA,Set3,9a7880977be89517,g02276,1743,251,6.944223,False,114.549095
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\155-4.jpg,155-4.jpg,Naskh,3,HICMA,Set3,9a78c0af235cd897,g02277,1917,273,7.021978,False,45.529568
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\478-3.jpg,478-3.jpg,Naskh,3,HICMA,Set3,9a7e858c3e90c56e,g02278,1578,235,6.714894,False,195.751068
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\7-2.jpg,7-2.jpg,Naskh,3,HICMA,Set3,9a7eb5b030190f9d,g02279,1577,235,6.710638,False,227.893875
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\468-3.jpg,468-3.jpg,Naskh,3,HICMA,Set3,9a7ec2d581494e3e,g02280,1575,234,6.730769,False,264.201752
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\203-1.jpg,203-1.jpg,Naskh,3,HICMA,Set3,9a84d33fc44a6b95,g02281,1719,244,7.045082,False,134.841614
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\488-2.jpg,488-2.jpg,Naskh,3,HICMA,Set3,9a85c07eb39a6473,g02282,1582,238,6.647059,False,276.926697
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\249-5.jpg,249-5.jpg,Naskh,3,HICMA,Set3,9a9797c62d87c125,g02283,1824,257,7.097276,False,46.044880
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set1\images\0095_segment_no_0.jpg,0095_segment_no_0.jpg,Naskh,3,HICMA,Set1,9a9cd0279cd126f9,g02284,2635,417,6.318945,True,1769.098755
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\500-4.jpg,500-4.jpg,Naskh,3,HICMA,Set3,9ad0856ec33f608f,g02285,1594,226,7.053097,False,223.405533
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\203-3.jpg,203-3.jpg,Naskh,3,HICMA,Set3,9ad0952bc0973b7a,g02286,1719,255,6.741176,False,192.273514
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\175-1.jpg,175-1.jpg,Naskh,3,HICMA,Set3,9ad9c9e59a0ea6a1,g02287,1742,241,7.228216,False,168.686996
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\AC_data\Naskh\0215.jpg,0215.jpg,Naskh,3,AC_data,Naskh,9adee1234eb5214e,g02288,234,107,2.186916,True,4003.666748
